tag,role,core,readers,lines,iters,min,p50,p95,p99,max,avg
lines=256,reader,112,127,256,20000,8324,62164,72294,77376,8724474,62789.0
lines=256,reader,113,127,256,20000,8410,62152,72204,76756,1442480,60244.7
lines=256,reader,114,127,256,20000,8262,62160,72206,76734,1442354,60247.5
lines=256,reader,115,127,256,20000,8416,62152,72198,76786,1442318,60250.7
lines=256,reader,116,127,256,20000,8100,62136,72222,76802,1442444,60243.8
lines=256,reader,117,127,256,20000,8378,62162,72292,77434,19420604,64929.5
lines=256,reader,118,127,256,20000,8272,62156,72212,76862,8954654,61939.4
lines=256,reader,119,127,256,20000,8284,62150,72192,76784,1442528,60244.3
lines=256,reader,120,127,256,20000,8278,62146,72228,76808,1442418,60248.0
lines=256,reader,121,127,256,20000,8318,62146,72200,76736,1442410,60241.7
lines=256,reader,122,127,256,20000,8242,62150,72160,76760,1442552,60240.2
lines=256,reader,123,127,256,20000,8364,62144,72208,76780,1442614,60246.8
lines=256,reader,124,127,256,20000,8398,62152,72216,76772,10965486,60815.6
lines=256,reader,125,127,256,20000,8146,62146,72210,76780,1442594,60245.0
lines=256,reader,126,127,256,20000,8272,62156,72168,76860,1442452,60251.1
lines=256,reader,127,127,256,20000,8312,62164,72230,76860,1442552,60272.6
lines=512,writer,0,127,512,20000,17740,126530,139570,147336,10784564,127387.5
lines=512,reader,1,127,512,20000,14124,123414,136104,142152,313630,122035.9
lines=512,reader,2,127,512,20000,14206,123412,136144,142080,313796,122036.1
lines=512,reader,3,127,512,20000,14134,123420,136094,142100,313788,122031.9
lines=512,reader,4,127,512,20000,14178,123420,136130,142084,313842,122035.2
lines=512,reader,5,127,512,20000,14180,123400,136138,142140,314202,122031.7
lines=512,reader,6,127,512,20000,14148,123408,136096,142100,314128,122037.3
lines=512,reader,7,127,512,20000,14114,123410,136124,142036,1465382,122100.8
lines=512,reader,8,127,512,20000,14254,123430,136100,142094,313690,122036.7
lines=512,reader,9,127,512,20000,14206,123422,136068,142098,313634,122031.2
lines=512,reader,10,127,512,20000,14214,123420,136112,142142,314100,122039.0
lines=512,reader,11,127,512,20000,14120,123426,136110,142132,314116,122034.1
lines=512,reader,12,127,512,20000,13970,123440,136122,142028,314170,122036.9
lines=512,reader,13,127,512,20000,14154,123422,136116,142088,314192,122035.0
lines=512,reader,14,127,512,20000,13854,123420,136128,142040,314156,122033.5
lines=512,reader,15,127,512,20000,13838,123440,136106,142082,313822,122036.1
lines=512,reader,16,127,512,20000,14178,123420,136100,142154,10782784,122711.1
lines=512,reader,17,127,512,20000,14224,123410,136136,142142,1598094,122113.3
lines=512,reader,18,127,512,20000,14206,123428,136122,142092,313722,122036.0
lines=512,reader,19,127,512,20000,14200,123396,136120,142080,313726,122033.2
lines=512,reader,20,127,512,20000,14052,123404,136116,142096,313868,122040.4
lines=512,reader,21,127,512,20000,14164,123412,136120,142078,313758,122038.2
lines=512,reader,22,127,512,20000,14208,123436,136116,142034,313862,122041.8
lines=512,reader,23,127,512,20000,14182,123432,136114,142062,313880,122034.3
lines=512,reader,24,127,512,20000,14146,123430,136100,142234,313808,122037.0
lines=512,reader,25,127,512,20000,14076,123426,136108,142114,313794,122037.4
lines=512,reader,26,127,512,20000,14116,123416,136090,141980,314116,122037.4
lines=512,reader,27,127,512,20000,14160,123416,136110,142004,314028,122039.0
lines=512,reader,28,127,512,20000,13880,123430,136138,142104,313836,122041.0
lines=512,reader,29,127,512,20000,14202,123424,136124,142074,314084,122039.1
lines=512,reader,30,127,512,20000,14188,123434,136118,142048,313706,122040.4
lines=512,reader,31,127,512,20000,14080,123430,136110,142138,313812,122043.0
lines=512,reader,32,127,512,20000,15464,123660,136326,142416,9674424,123261.8
lines=512,reader,33,127,512,20000,15398,123656,136314,142312,314426,122280.7
lines=512,reader,34,127,512,20000,15424,123660,136292,142288,314566,122278.3
lines=512,reader,35,127,512,20000,15342,123660,136308,142298,314482,122279.4
lines=512,reader,36,127,512,20000,15352,123650,136316,142284,314492,122277.3
lines=512,reader,37,127,512,20000,15428,123660,136306,142374,314452,122283.9
lines=512,reader,38,127,512,20000,15418,123652,136310,142322,314444,122278.5
lines=512,reader,39,127,512,20000,15468,123658,136284,142318,314374,122279.0
lines=512,reader,40,127,512,20000,15338,123658,136282,142326,314468,122278.3
lines=512,reader,41,127,512,20000,15410,123654,136280,142284,314472,122275.5
lines=512,reader,42,127,512,20000,15466,123636,136298,142324,314596,122278.0
lines=512,reader,43,127,512,20000,15448,123652,136288,142312,314498,122277.2
lines=512,reader,44,127,512,20000,15444,123666,136304,142284,314620,122283.3
lines=512,reader,45,127,512,20000,15438,123658,136284,142328,314360,122279.9
lines=512,reader,46,127,512,20000,15424,123666,136328,142254,314408,122280.8
lines=512,reader,47,127,512,20000,15382,123662,136294,142288,314302,122280.0
lines=512,reader,48,127,512,20000,15434,123656,136302,142316,314430,122278.6
lines=512,reader,49,127,512,20000,15430,123658,136310,142262,314500,122279.0
lines=512,reader,50,127,512,20000,15448,123662,136312,142290,314448,122280.3
lines=512,reader,51,127,512,20000,15422,123650,136304,142300,314428,122283.0
lines=512,reader,52,127,512,20000,15236,123644,136314,142238,314366,122279.0
lines=512,reader,53,127,512,20000,15016,123662,136274,142270,314402,122279.2
lines=512,reader,54,127,512,20000,15462,123652,136308,142344,314566,122278.6
lines=512,reader,55,127,512,20000,15232,123658,136302,142232,314418,122277.5
lines=512,reader,56,127,512,20000,15382,123662,136306,142272,314480,122279.8
lines=512,reader,57,127,512,20000,15442,123656,136300,142264,314444,122275.8
lines=512,reader,58,127,512,20000,15418,123658,136300,142292,314540,122278.1
lines=512,reader,59,127,512,20000,15426,123662,136296,142246,314446,122277.8
lines=512,reader,60,127,512,20000,15368,123674,136296,142286,314340,122279.8
lines=512,reader,61,127,512,20000,15434,123644,136326,142268,314492,122279.7
lines=512,reader,62,127,512,20000,15388,123664,136290,142306,314398,122279.5
lines=512,reader,63,127,512,20000,15508,123668,136304,142292,559464,122313.8
lines=512,reader,64,127,512,20000,11652,123126,135788,141788,314134,121755.4
lines=512,reader,65,127,512,20000,14130,123414,136096,142142,313624,122036.9
lines=512,reader,66,127,512,20000,14214,123418,136138,142040,313852,122035.3
lines=512,reader,67,127,512,20000,14140,123416,136094,142106,313742,122032.2
lines=512,reader,68,127,512,20000,14186,123420,136128,142078,313848,122035.0
lines=512,reader,69,127,512,20000,14192,123404,136144,142130,314192,122032.5
lines=512,reader,70,127,512,20000,14158,123408,136090,142084,314138,122035.2
lines=512,reader,71,127,512,20000,14126,123412,136132,142036,313848,122034.4
lines=512,reader,72,127,512,20000,14248,123426,136102,142122,313700,122039.1
lines=512,reader,73,127,512,20000,14198,123426,136054,142104,313620,122032.0
lines=512,reader,74,127,512,20000,14222,123416,136108,142128,314068,122033.8
lines=512,reader,75,127,512,20000,14114,123426,136104,142136,314126,122033.8
lines=512,reader,76,127,512,20000,13976,123440,136142,142074,314176,122038.1
lines=512,reader,77,127,512,20000,14162,123424,136118,142080,314186,122035.5
lines=512,reader,78,127,512,20000,13864,123424,136120,142060,314150,122035.6
lines=512,reader,79,127,512,20000,13844,123440,136106,142090,313828,122038.6
lines=512,reader,80,127,512,20000,14170,123414,136092,142146,313928,122040.7
lines=512,reader,81,127,512,20000,14214,123408,136128,142106,314170,122036.4
lines=512,reader,82,127,512,20000,14198,123428,136126,142136,313728,122037.6
lines=512,reader,83,127,512,20000,14192,123398,136110,142102,313682,122033.8
lines=512,reader,84,127,512,20000,14058,123404,136110,142104,313860,122041.3
lines=512,reader,85,127,512,20000,14172,123416,136120,142134,313764,122039.8
lines=512,reader,86,127,512,20000,14218,123428,136114,142046,313868,122041.8
lines=512,reader,87,127,512,20000,14188,123426,136122,142080,313886,122035.6
lines=512,reader,88,127,512,20000,14152,123424,136106,142270,313800,122041.4
lines=512,reader,89,127,512,20000,14082,123426,136112,142108,313800,122037.7
lines=512,reader,90,127,512,20000,14110,123410,136102,142012,314126,122039.8
lines=512,reader,91,127,512,20000,14150,123420,136120,142002,314020,122040.4
lines=512,reader,92,127,512,20000,13874,123430,136134,142138,313828,122042.4
lines=512,reader,93,127,512,20000,14192,123430,136124,142080,314090,122041.2
lines=512,reader,94,127,512,20000,14194,123442,136128,142064,451826,122061.2
lines=512,reader,95,127,512,20000,14072,123422,136120,142100,313804,122043.4
lines=512,reader,96,127,512,20000,15474,123652,136306,142334,314394,122283.9
lines=512,reader,97,127,512,20000,15408,123660,136336,142320,314420,122285.9
lines=512,reader,98,127,512,20000,15434,123660,136294,142346,571338,122310.3
lines=512,reader,99,127,512,20000,15332,123658,136310,142338,314492,122280.0
lines=512,reader,100,127,512,20000,15362,123650,136312,142298,314486,122282.2
lines=512,reader,101,127,512,20000,15422,123654,136308,142366,1542794,122350.6
lines=512,reader,102,127,512,20000,15410,123648,136310,142362,314488,122279.7
lines=512,reader,103,127,512,20000,15476,123662,136280,142328,1557364,122349.0
lines=512,reader,104,127,512,20000,15344,123654,136278,142286,314478,122277.9
lines=512,reader,105,127,512,20000,15404,123654,136290,142300,314478,122276.1
lines=512,reader,106,127,512,20000,15458,123638,136290,142322,314602,122277.0
lines=512,reader,107,127,512,20000,15442,123654,136296,142320,314488,122279.2
lines=512,reader,108,127,512,20000,15438,123668,136312,142298,314612,122282.0
lines=512,reader,109,127,512,20000,15448,123652,136294,142334,314354,122281.8
lines=512,reader,110,127,512,20000,15430,123662,136324,142234,314402,122280.5
lines=512,reader,111,127,512,20000,15390,123660,136302,142286,314310,122282.0
lines=512,reader,112,127,512,20000,15440,123646,136314,142350,2088976,122403.9
lines=512,reader,113,127,512,20000,15440,123654,136314,142274,314508,122279.6
lines=512,reader,114,127,512,20000,15442,123666,136332,142314,1553394,122354.5
lines=512,reader,115,127,512,20000,15416,123652,136302,142306,314418,122282.2
lines=512,reader,116,127,512,20000,15246,123642,136320,142246,314376,122280.4
lines=512,reader,117,127,512,20000,15024,123660,136286,142278,1563434,122353.3
lines=512,reader,118,127,512,20000,15456,123648,136314,142312,314558,122278.6
lines=512,reader,119,127,512,20000,15240,123664,136298,142270,1560358,122351.4
lines=512,reader,120,127,512,20000,15388,123662,136326,142330,1613552,122377.3
lines=512,reader,121,127,512,20000,15452,123654,136298,142282,314434,122276.4
lines=512,reader,122,127,512,20000,15424,123660,136310,142316,1617090,122360.5
lines=512,reader,123,127,512,20000,15436,123662,136292,142282,1598368,122353.3
lines=512,reader,124,127,512,20000,15358,123680,136312,142326,625128,122369.0
lines=512,reader,125,127,512,20000,15442,123646,136326,142304,314484,122280.3
lines=512,reader,126,127,512,20000,15380,123666,136310,142314,314388,122287.4
lines=512,reader,127,127,512,20000,15502,123674,136340,142356,314372,122304.4
lines=1024,writer,0,127,1024,20000,32524,247146,264902,275100,33841802,257377.4
lines=1024,reader,1,127,1024,20000,27608,243992,261200,268904,1629906,242110.3
lines=1024,reader,2,127,1024,20000,27562,243990,261192,268906,1629984,242109.8
lines=1024,reader,3,127,1024,20000,27428,243990,261200,268842,1629822,242107.5
lines=1024,reader,4,127,1024,20000,27630,243988,261210,268914,1629814,242170.8
lines=1024,reader,5,127,1024,20000,27480,243996,261194,268940,1629816,242107.8
lines=1024,reader,6,127,1024,20000,27506,244010,261196,268910,1629808,242115.1
lines=1024,reader,7,127,1024,20000,27532,243994,261198,268966,1630078,242110.4
lines=1024,reader,8,127,1024,20000,27578,243998,261168,268864,1629726,242108.8
lines=1024,reader,9,127,1024,20000,27512,243994,261180,268894,1630082,242106.7
lines=1024,reader,10,127,1024,20000,27438,243992,261220,268938,1629956,242109.1
lines=1024,reader,11,127,1024,20000,27604,243992,261212,268932,1629988,242108.7
lines=1024,reader,12,127,1024,20000,27572,243978,261186,268846,1629938,242112.1
lines=1024,reader,13,127,1024,20000,27408,243996,261192,268924,1629958,242110.1
lines=1024,reader,14,127,1024,20000,27478,244006,261188,268926,1629972,242109.7
lines=1024,reader,15,127,1024,20000,27546,243978,261206,268870,1629914,242109.1
lines=1024,reader,16,127,1024,20000,27554,243990,261262,269336,33839958,245710.7
lines=1024,reader,17,127,1024,20000,27428,244002,261168,268914,1630034,242112.8
lines=1024,reader,18,127,1024,20000,27462,244006,261182,269030,15243878,243742.2
lines=1024,reader,19,127,1024,20000,27558,243984,261212,268904,6059084,242498.3
lines=1024,reader,20,127,1024,20000,27624,243990,261224,268994,1629932,242114.1
lines=1024,reader,21,127,1024,20000,27450,243996,261208,268938,10163288,242708.3
lines=1024,reader,22,127,1024,20000,27436,244010,261172,268982,4041334,242399.6
lines=1024,reader,23,127,1024,20000,27444,243996,261214,269000,10396944,243266.8
lines=1024,reader,24,127,1024,20000,27590,243988,261206,268922,1629866,242111.7
lines=1024,reader,25,127,1024,20000,27488,243990,261186,268938,6062810,242474.1
lines=1024,reader,26,127,1024,20000,27566,244004,261198,268972,5499414,242486.8
lines=1024,reader,27,127,1024,20000,27478,244014,261178,268944,1630042,242112.3
lines=1024,reader,28,127,1024,20000,27514,243984,261192,268894,1629764,242115.8
lines=1024,reader,29,127,1024,20000,27420,243992,261218,268888,1629890,242115.3
lines=1024,reader,30,127,1024,20000,27542,243994,261316,269478,6259528,247938.7
lines=1024,reader,31,127,1024,20000,27510,243986,261196,268924,1629896,242115.2
lines=1024,reader,32,127,1024,20000,30438,244278,261462,269324,4072614,242691.3
lines=1024,reader,33,127,1024,20000,30216,244268,261456,269190,1629938,242392.6
lines=1024,reader,34,127,1024,20000,30354,244260,261442,269354,1629858,242391.9
lines=1024,reader,35,127,1024,20000,30400,244256,261484,269208,1629810,242394.2
lines=1024,reader,36,127,1024,20000,30460,244276,261444,269216,1629778,242391.0
lines=1024,reader,37,127,1024,20000,30124,244282,261452,269284,1629690,242396.1
lines=1024,reader,38,127,1024,20000,30424,244266,261470,269280,1629746,242391.1
lines=1024,reader,39,127,1024,20000,30332,244260,261450,269226,1629560,242391.8
lines=1024,reader,40,127,1024,20000,30278,244266,261470,269290,1629804,242394.4
lines=1024,reader,41,127,1024,20000,30422,244276,261456,269278,1629684,242389.9
lines=1024,reader,42,127,1024,20000,30300,244276,261466,269194,1629828,242390.9
lines=1024,reader,43,127,1024,20000,30422,244288,261454,269262,1629694,242389.8
lines=1024,reader,44,127,1024,20000,30374,244276,261486,269240,1629826,242394.8
lines=1024,reader,45,127,1024,20000,30378,244290,261470,269330,1629950,242394.2
lines=1024,reader,46,127,1024,20000,30376,244288,261464,269188,1629840,242394.4
lines=1024,reader,47,127,1024,20000,30430,244262,261458,269196,1629896,242394.5
lines=1024,reader,48,127,1024,20000,30346,244276,261474,269218,1629686,242392.1
lines=1024,reader,49,127,1024,20000,30322,244284,261438,269310,1629920,242394.6
lines=1024,reader,50,127,1024,20000,30396,244282,261456,269154,1629916,242394.3
lines=1024,reader,51,127,1024,20000,30416,244278,261452,269264,1629604,242395.9
lines=1024,reader,52,127,1024,20000,30312,244288,261464,269306,1629992,242392.7
lines=1024,reader,53,127,1024,20000,30288,244272,261474,269336,1629804,242393.5
lines=1024,reader,54,127,1024,20000,30396,244272,261446,269218,1629780,242392.9
lines=1024,reader,55,127,1024,20000,30352,244276,261448,269222,1629934,242393.7
lines=1024,reader,56,127,1024,20000,30346,244276,261450,269258,1629728,242394.2
lines=1024,reader,57,127,1024,20000,30382,244280,261474,269158,1629986,242390.2
lines=1024,reader,58,127,1024,20000,30380,244272,261442,269226,1629962,242390.6
lines=1024,reader,59,127,1024,20000,30318,244278,261464,269204,1629966,242392.1
lines=1024,reader,60,127,1024,20000,30390,244262,261470,269188,1629858,242393.4
lines=1024,reader,61,127,1024,20000,30340,244272,261418,269208,1629874,242393.6
lines=1024,reader,62,127,1024,20000,30368,244280,261454,269224,1629894,242395.0
lines=1024,reader,63,127,1024,20000,30490,244280,261456,269238,1629890,242407.8
lines=1024,reader,64,127,1024,20000,26064,243728,260878,268760,1630064,241823.2
lines=1024,reader,65,127,1024,20000,27602,243992,261208,268912,1629914,242110.3
lines=1024,reader,66,127,1024,20000,27568,243984,261202,268898,1629994,242109.4
lines=1024,reader,67,127,1024,20000,27418,243992,261180,268846,1629828,242107.4
lines=1024,reader,68,127,1024,20000,27640,243988,261190,268866,1629808,242109.6
lines=1024,reader,69,127,1024,20000,27488,244000,261188,268934,1629792,242107.5
lines=1024,reader,70,127,1024,20000,27512,244004,261188,268916,1629790,242113.3
lines=1024,reader,71,127,1024,20000,27542,243988,261202,268960,1630100,242109.8
lines=1024,reader,72,127,1024,20000,27572,243990,261168,268856,1629718,242108.3
lines=1024,reader,73,127,1024,20000,27520,243992,261168,268888,1630090,242107.1
lines=1024,reader,74,127,1024,20000,27446,243992,261214,268930,1629964,242108.9
lines=1024,reader,75,127,1024,20000,27594,243998,261204,268926,1629994,242108.2
lines=1024,reader,76,127,1024,20000,27580,243976,261180,268868,1629946,242113.3
lines=1024,reader,77,127,1024,20000,27414,243996,261196,269036,1629950,242165.2
lines=1024,reader,78,127,1024,20000,27470,244006,261188,268962,1630014,242109.3
lines=1024,reader,79,127,1024,20000,27538,243982,261196,268876,1629926,242109.8
lines=1024,reader,80,127,1024,20000,27548,243980,261222,268914,1629800,242112.3
lines=1024,reader,81,127,1024,20000,27436,244002,261170,268944,1630040,242112.9
lines=1024,reader,82,127,1024,20000,27468,244000,261150,268842,1629520,242110.8
lines=1024,reader,83,127,1024,20000,27564,243974,261178,268844,1629814,242108.2
lines=1024,reader,84,127,1024,20000,27632,243988,261218,268988,1629938,242114.2
lines=1024,reader,85,127,1024,20000,27444,243994,261188,268866,1629918,242110.1
lines=1024,reader,86,127,1024,20000,27428,244002,261156,268902,1630028,242111.6
lines=1024,reader,87,127,1024,20000,27438,243996,261190,268898,1629838,242115.5
lines=1024,reader,88,127,1024,20000,27598,243986,261208,268914,1629874,242110.7
lines=1024,reader,89,127,1024,20000,27498,243990,261182,268886,1629934,242112.8
lines=1024,reader,90,127,1024,20000,27572,244000,261164,268914,1630082,242109.3
lines=1024,reader,91,127,1024,20000,27488,244008,261182,268928,1630052,242112.0
